Product Name,Product ID,Processor Type,Generation,RAM,Storage,Graphics,Display,Price
ASUS Vivobook 15 X1504VA Intel Core i3 1315U 8GB RAM 256GB SSD 15.6 Inch FHD Display Quiet Blue Laptop, 33.01.006.1759,Ryzen 5,13th (Intel),8GB,256GB SSD,Shared,15.6,"70,500 "
Lenovo IdeaPad Slim 3i 14IRU8 Intel Core i3 1305U 8GB RAM 512GB SSD 14 Inch FHD IPS Display Arctic Grey Laptop, 33.01.200.1113,Ryzen 5,13th (Intel),8GB,512GB SSD,Shared,14,"70,500 "
Lenovo IdeaPad Slim 3 15ABR8 AMD Ryzen 5 7530U 8GB RAM 512GB SSD 15.6 Inch FHD Antiglare IPS Display Arctic Grey Laptop, 33.01.200.1088,Core i3,Not Applicable,8GB,512GB SSD,Shared,15.6,"71,000 "
Lenovo IdeaPad Slim 3 15ABR8 AMD Ryzen 5 7530U 8GB RAM 512GB SSD 15.6 Inch FHD Antiglare IPS Display Abyss Blue Laptop, 33.01.200.1089,Core i5,Not Applicable,8GB,512GB SSD,Shared,15.6,"71,000 "
Asus VivoBook 14 X1402ZA Intel Core i3 1220P 8GB RAM 512GB SSD 14 Inch FHD Display Terra Cotta Laptop, 33.01.006.1743,Core i3,12th (Intel),8GB,512GB SSD,Shared,14,"71,500 "
Lenovo V15 Gen 3 Intel Core i5 1235U 8GB RAM 512GB SSD 15.6 Inch FHD  Display Iron Grey Laptop, 33.01.200.1119,Ryzen 5,12th (Intel),8GB,512GB SSD,Shared,15.6,"71,500 "
"Asus VivoBook 16 X1605ZA Intel Core i3 1215U 8GB RAM, 512GB SSD 16 Inch WUXGA Display Indie Black Laptop", 33.01.006.1795,Ryzen 5,12th (Intel),8GB,512GB SSD,Shared,16,"72,000 "
"MSI Modern 15 B7M AMD Ryzen 5 7530U 8GB RAM, 512GB SSD, 15.6 Inch FHD IPS Display Classic Black Laptop with MSI Backpack", 33.01.033.1289,Ryzen 5,Not Applicable,8GB,512GB SSD,Shared,15.6,"72,500 "
HP 15s-eq3619AU AMD Ryzen 5 5625U 8GB RAM 512GB SSD 15.6 Inch FHD Display Spruce Blue Laptop, 33.01.020.1492,Core i5,Not Applicable,8GB,512GB SSD,Shared,15.6,"73,200 "
Asus VivoBook 15 M1502IA AMD Ryzen 5 4600H 8GB RAM 512GB SSD 15.6 Inch FHD Display Quiet Blue Laptop, 33.01.006.1753,Ryzen 5,Not Applicable,8GB,512GB SSD,Shared,15.6,"74,000 "
Dell Latitude 15-3520 Intel Core i5 1135G7 8GB RAM 500GB SSD 15.6 Inch HD Display Black Laptop, 33.01.013.1658,Core i5,11th (Intel),8GB,500GB SSD,Shared,15.6,"74,500 "
"MSI Modern 15 B7M AMD Ryzen 5 7530U 16GB RAM, 512GB SSD, 15.6 Inch FHD IPS Display Classic Black Laptop with MSI Backpack", 33.01.033.1290,Core i5,Not Applicable,16GB,512GB SSD,Shared,15.6,"75,000 "
Lenovo IdeaPad Slim 3i 14IAU7 Core i5 1235U 8GB RAM 256GB SSD 14 Inch FHD Display Arctic Grey Laptop, 33.01.200.1053,Core i5,12th (Intel),8GB,256GB SSD,Shared,14,"75,500 "
Dell Latitude 15-3520 Intel Core i5 1145G7 8GB RAM 256GB SSD 15.6 Inch HD Display Black Laptop, 33.01.013.1660,Ryzen 7,11th (Intel),8GB,256GB SSD,Shared,15.6,"76,800 "
"HP 240 G8 11th Gen Intel Core i5 1135G7 8GB RAM, 512GB SSD 14 Inch FHD Display Ash Silver Laptop", 33.01.020.1525,Core i5,11th (Intel),8GB,512GB SSD,Shared,14,"77,000 "
Lenovo IdeaPad 3 15ALC6 Ryzen 7 5700U 16GB RAM 512GB SSD 15.6 Inch FHD IPS Display Arctic Grey Laptop, 33.01.200.1100,Core i5,Not Applicable,16GB,512GB SSD,Shared,15.6,"78,000 "
Dell Inspiron 15 3520 Intel Core i5 1235U 8GB RAM 512GB SSD 15.6 Inch FHD Display Platinum Silver Laptop#WARMLKN15ADL23051010PLASPP, 33.01.013.1627,Core i5,12th (Intel),8GB,512GB SSD,Shared,15.6,"78,500 "
Dell Inspiron 15 3520 Intel Core i5 1235U 8GB RAM 512GB SSD 15.6 Inch FHD Display Carbon Black Laptop, 33.01.013.1628,Core i5,12th (Intel),8GB,512GB SSD,Shared,15.6,"78,500 "
"Acer TravelMate P214-54 Intel Core i5 1235U 8GB RAM, 512GB SSD 14 Inch FHD IPS Display Black Laptop", 33.01.002.1014,Ryzen 5,12th (Intel),8GB,512GB SSD,Shared,14,"78,500 "
"Asus VivoBook 15 X1502ZA Intel Core i5 1235U 8GB RAM, 512GB SSD 15.6 Inch FHD Display Quiet Blue Laptop", 33.01.006.1806,Core i7,12th (Intel),8GB,512GB SSD,Shared,15.6,"79,500 "
"Asus VivoBook 14 M1405YA AMD Ryzen 5 7530U 8GBRAM, 512GB SSD 14 Inch WUXGA Display Indie Black Laptop", 33.01.006.1794,Ryzen 5,Not Applicable,8GB,512GB SSD,Shared,14,"80,000 "
"Lenovo IdeaPad Slim 3i 15ITL6 Intel Core i7 1165G 8GB RAM, 512GB SSD 15.6 Inch FHD Display Arctic Grey Laptop (8GB RAM)", 33.01.200.1160,Core i5,11th (Intel),8GB,512GB SSD,Shared,15.6,"80,500 "
Asus VivoBook Go 15 E1504FA AMD Ryzen 5 7520U 16GB RAM 512GB SSD 15.6 Inch FHD Display Mixed Black Laptop, 33.01.006.1745,Ryzen 5,Not Applicable,16GB,512GB SSD,Shared,15.6,"81,500 "
Asus VivoBook 15 X1502ZA Intel Core i5 1235U 8GB RAM 512GB SSD 15.6 Inch FHD Display Terra Cotta Laptop, 33.01.006.1762,Core i5,12th (Intel),8GB,512GB SSD,Shared,15.6,"81,500 "
Acer Aspire 7 A715-42G-R2NE AMD Ryzen 5 5500U 8GB RAM 512GB SSD 15.6 Inch FHD Display Charcoal Black Gaming Laptop, 33.02.002.961,Core i5,Not Applicable,8GB,512GB SSD,4GB,15.6,"82,500 "
"HP 15-fd0204TU Intel Core i5 1335U 8GB RAM, 512GB SSD 15.6 Inch FHD Display Silver Laptop", 33.01.020.1528,Core i5,13th (Intel),8GB,512GB SSD,Shared,15.6,"82,500 "
HP 15-fd0205TU Intel Core i5 1335U 8GB RAM 512GB SSD 15.6 Inch FHD Display Moonlight Blue Laptop, 33.01.020.1529,Core i5,13th (Intel),8GB,512GB SSD,Shared,15.6,"82,500 "
"HP 15-fd0202TU Intel Core i5 1335U 8GB RAM, 512GB SSD 15.6 Inch FHD Display Diamond White Laptop", 33.01.020.1530,Core i5,13th (Intel),8GB,512GB SSD,Shared,15.6,"82,500 "
"MSI Modern 14 C12MO Intel Core i5 1235U 16GB RAM, 512GB SSD 14 Inch FHD IPS Display Classic Black Laptop With Bag", 33.01.033.1277,Ryzen 7,12th (Intel),16GB,512GB SSD,Shared,14,"82,900 "
"MSI Modern 14 C12MO Intel Core i5 1235U 16GB RAM, 512GB SSD 14 Inch FHD IPS Display Urban Silver Laptop With Bag", 33.01.033.1278,Core i5,12th (Intel),16GB,512GB SSD,Shared,14,"82,900 "
Lenovo IdeaPad Slim 3 15ABR8 AMD Ryzen 7 7730U 8GB RAM 512GB SSD 15.6 Inch FHD Antiglare IPS Display Abyss Blue Laptop, 33.01.200.1091,Core i5,Not Applicable,8GB,512GB SSD,Shared,15.6,"83,000 88,000 "
Lenovo IdeaPad Slim 3i 15IAU7 Intel Core i5 1235U 8GB RAM 512GB SSD 15.6 Inch FHD Display Arctic Grey Laptop, 33.01.200.1115,Core i5,12th (Intel),8GB,512GB SSD,Shared,15.6,"83,000 "
Asus ExpertBook B1 B1400CEAE Intel Core i5 1135G7 4GB RAM 1TB HDD 14 Inch FHD Display Star Black Laptop, 33.01.006.1682,Core i5,11th (Intel),4GB,1TB HDD,Shared,14,"83,500 "
"MSI Modern 15 B12MO Intel Core i5 1235U 16GB DRAM, 512GB SSD 15.6 Inch FHD IPS Display Classic Black Laptop", 33.01.033.1275,Core i5,12th (Intel),16GB,512GB SSD,Shared,15.6,"83,900 83,900 "
Dell Vostro 15 3510 Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD Display Black Laptop, 33.01.013.1656,Core i5,11th (Intel),8GB,512GB SSD,2GB,15.6,"84,000 "
Acer Extensa 14 EX214-53-543W Intel Core i5 1240P 8GB RAM 512GB SSD 14 Inch FHD Display Pure Silver Laptop, 33.01.002.991,Core i5,12th (Intel),8GB,512GB SSD,Shared,14,"84,000 "
"HP 15-fd0208TU Intel Core i5 1335U 8GB RAM, 512GB SSD 15.6 Inch FHD Display Silver Laptop", 33.01.020.1531,Core i5,13th (Intel),8GB,512GB SSD,Shared,15.6,"84,000 "
"HP 15-fd0210TU 13th Gen Intel Core i5 1335U 8GB RAM, 512GB SSD 15.6 Inch FHD Display Diamond White Laptop", 33.01.020.1536,Ryzen 7,13th (Intel),8GB,512GB SSD,Shared,15.6,"84,000 "
Lenovo ThinkBook 15 G2 ITL Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD Display Mineral Grey Laptop, 33.01.200.1039,Core i5,11th (Intel),8GB,512GB SSD,Shared,15.6,"85,000 "
"MSI Modern 15 B7M AMD Ryzen 7 7730U 8GB RAM, 512GB SSD, 15.6 Inch FHD IPS Display Classic Black Laptop with MSI Backpack", 33.01.033.1291,Core i5,Not Applicable,8GB,512GB SSD,Shared,15.6,"85,500 "
"Lenovo IdeaPad Slim 3i 15IRH8 Intel Core i5 13420H 8GB RAM, 512GB SSD 15.6 Inch FHD Display Arctic Grey Laptop", 33.01.200.1147,Core i5,13th (Intel),8GB,512GB SSD,Shared,15.6,"87,000 "
"Lenovo IdeaPad Slim 3i 15IRH8 Intel Core i5 13420H 8GB RAM, 512GB SSD 15.6 Inch FHD Display Abyss Blue Laptop", 33.01.200.1148,Ryzen 7,13th (Intel),8GB,512GB SSD,Shared,15.6,"87,000 "
"Lenovo IdeaPad Slim 3i 14IRH8 Intel Core i5 13420H 8GB RAM, 512GB SSD 14 Inch FHD Display Arctic Grey Laptop", 33.01.200.1149,Core i7,13th (Intel),8GB,512GB SSD,Shared,14,"87,000 "
"MSI Modern 15 B7M AMD Ryzen 7 16GB RAM, 512GB SSD, 15.6 Inch FHD IPS Display Classic Black Laptop with MSI Backpack", 33.01.033.1292,Core i5,Not Applicable,16GB,512GB SSD,Shared,15.6,"87,000 "
Lenovo IdeaPad Slim 3i 14ITL6 Intel Core i7 1165G7 8GB RAM 512GB SSD 14 Inch FHD Antiglare LED Display Abyss Blue Laptop, 33.01.200.1054,Intel Pentium,11th (Intel),8GB,512GB SSD,Shared,14,"88,000 "
Asus VivoBook S15 S513EA Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD OLED Display Indie Black Laptop, 33.01.006.1567,Ryzen 5,11th (Intel),8GB,512GB SSD,Shared,15.6,"89,000 "
Microsoft Surface Go 3 (Wi-Fi) Intel Pentium Gold 6500Y 8GB RAM 128GB SSD 10.5 Inch PixelSense MultiTouch Display Platinum Surface Go (Type Cover is sold separately), 33.03.191.315,Core i5,Not Applicable,8GB,128GB SSD,Shared,10.5,"89,000 "
Asus VivoBook 15 M1505YA AMD Ryzen 5 7530U 8GB RAM 512GB SSD 15.6 Inch FHD OLED Display Indie Black Laptop, 33.01.006.1722,Ryzen 5,Not Applicable,8GB,512GB SSD,Shared,15.6,"89,000 "
ASUS Vivobook 15 X1504VA Intel Core i5 1335U 8GB RAM 512GB SSD 15.6 Inch FHD Display Quiet Blue Laptop, 33.01.006.1760,Core i7,13th (Intel),8GB,512GB SSD,Shared,15.6,"89,500 "
Asus VivoBook Flip 14 TM420UA AMD Ryzen 5 5500U 4GB RAM 512GB SSD 14 Inch FHD Touch Display Bespoke Black Laptop (Stylus Pen Included), 33.01.006.1724,Core i5,Not Applicable,4GB,512GB SSD,Shared,14,"89,900 "
MSI Modern 15 B12M Intel Core i7 1255U 16GB RAM 512GB SSD 15.6 Inch FHD Display Classic Black Laptop, 33.01.033.1264,Core i5,12th (Intel),16GB,512GB SSD,Shared,15.6,"89,900 "
"Acer Aspire 7 A715-76G Intel Core i5 12450H 8GB RAM 512GB SSD 15.6 Inch FHD Display, Charcoal Black Gaming Laptop", 33.02.002.1018,Core i5,12th (Intel),8GB,512GB,4GB,15.6,"89,900 "
MSI Modern 14 C13M Intel Core i5 1335U 16GB RAM 512GB SSD14 Inch FHD Display Classic Black Laptop #C13M-650BD-CB51335U16GXXDX11EMH / C13M-1009BD-CB51335U16GXXDX11EMH, 33.01.033.1260,Core i5,13th (Intel),16GB,512GB SSD,Shared,14,"90,900 "
Asus ExpertBook B1 B1400CBA Intel Core i5 1235U 8GB RAM 512GB SSD 14 Inch FHD Display Star Black Laptop #EB0159, 33.01.006.1686,Core i5,12th (Intel),8GB,512GB SSD,Shared,14,"91,000 "
HP Pavilion 15-eg2116TU Intel Core i5 1240P 8GB RAM 512GB SSD 15.6 Inch FHD Display Fog Blue Laptop, 33.01.020.1522,Core i5,12th (Intel),8GB,512GB SSD,Shared,15.6,"91,000 "
"Asus VivoBook S15 S513EA Intel Core i5 1135G7 16GB RAM, 512GB SSD 15.6 Inch FHD OLED Display Hearty Gold Laptop", 33.01.006.1779,Core i7,11th (Intel),16GB,512GB SSD,Shared,15.6,"91,000 "
MSI Modern 15 B13M Intel Core i5 1335U 16GB RAM 512GB SSD 15.6 Inch FHD Display Classic Black Laptop #B13M-478BD-CB51335U16GXXDX11EMH / B13M-811BD-CB51335U16GXXDX11EMH, 33.01.033.1262,Core i5,13th (Intel),16GB,512GB SSD,Shared,15.6,"91,500 "
MSI Modern 14 C12MO Intel Core i7 1255U 16GB RAM 512GB SSD 14 Inch FHD Display Classic Black Laptop, 33.01.033.1271,Core i5,12th (Intel),16GB,512GB SSD,Shared,14,"91,500 "
"Asus VivoBook 15X K3504ZA Intel Core i5 1235U 16GB RAM, 512GB SSD 15.6 Inch FHD WV Display Cool Silver Laptop #K3504ZA-BQ074W", 33.01.006.1791,Ryzen 5,12th (Intel),16GB,512GB SSD,Shared,15.6,"91,500 "
MSI Modern 15 B13M Intel Core i5 1335U 16GB RAM 512GB SSD 15.6 Inch FHD IPS Display Star Blue Laptop (Laptop Bag is given Separately), 33.01.033.1282,Core i5,13th (Intel),16GB,512GB SSD,Shared,15.6,"91,900 "
Asus ZenBook 14 UM425UA AMD Ryzen 5 5500U 8GB RAM 512GB SSD 14 Inch FHD WV Display Pine Grey Laptop, 33.03.006.1603,Core i7,Not Applicable,8GB,512GB SSD,Shared,14,"93,500 "
"HP ProBook 450 G10 Intel Core i5 1335U 8GB RAM, 512GB SSD 15.6 Inch FHD Display Silver Laptop", 33.01.020.1533,Core i5,13th (Intel),8GB,512GB SSD,Shared,15.6,"93,500 "
HP 250 G8 Intel Core i7 1165G7 8GB RAM 1TB HDD + 256GB SSD 15.6 Inch FHD Display Dark Ash Silver Laptop, 33.01.020.1526,Core i5,11th (Intel),8GB,1TB HDD+256GB SSD,Shared,15.6,"94,000 "
MSI GF63 Thin 12UCX Intel Core i5 12450H 8GB RAM 512GB SSD 15.6 Inch FHD IPS Display Black Gaming Laptop, 33.02.033.1242,Core i5,12th (Intel),8GB,512GB SSD,4GB,15.6,"94,500 "
Asus VivoBook 15 K513EQ Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD OLED Display Hearty Gold Laptop, 33.01.006.1496,Core i5,11th (Intel),8GB,512GB SSD,2GB,15.6,"95,000 "
Asus VivoBook S15 S513EQ Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD OLED Display Hearty Gold Laptop, 33.01.006.1537,Core i5,11th (Intel),8GB,512GB SSD,2GB,15.6,"95,000 "
Asus VivoBook S15 S513EQ Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD OLED Display Indie Black Laptop, 33.01.006.1540,Core i5,11th (Intel),8GB,512GB SSD,2GB,15.6,"95,000 "
Asus VivoBook S15 S513EQ Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD OLED Display Gold Laptop, 33.01.006.1559,Core i5,11th (Intel),8GB,512GB SSD,2GB,15.6,"95,000 "
Asus VivoBook 15 K513EQ Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD OLED Display Hearty Gold Laptop #L1667W-K513EQ, 33.01.006.1662,Core i5,11th (Intel),8GB,512GB SSD,2GB,15.6,"95,000 "
"Lenovo IdeaPad Slim 5i 14IAH8 Intel Core i5 12450H 16G RAM, 512GB SSD 14 Inch FHD+ WUXGA IPS Display Cloud Grey Laptop", 33.01.200.1123,Ryzen 5,12th (Intel),16GB,512GB SSD,Shared,14,"95,000 "
Acer Aspire 7 A715-76G-57W7 Intel Core i5 12450H 8GB RAM 512GB SSD 15.6 Inch FHD Display Charcoal Black Gaming Laptop, 33.02.002.1010,Core i5,12th (Intel),8GB,512GB SSD,4GB,15.6,"95,900 "
Lenovo IdeaPad FLEX 5 14ALC7 AMD Ryzen 5 5500U 16GB RAM 512GB SSD 14 Inch FHD+ WUXGA Touch Display Digital Pen Storm Grey Laptop, 33.03.200.1117,Core i5,Not Applicable,16GB,512GB SSD,Shared,14,"96,000 "
Asus VivoBook 15 K513EQ Intel Core i5 1135G7 16GB RAM 512GB SSD 15.6 Inch FHD OLED Display Hearty Gold Laptop #K513EQ-L1667WN, 33.01.006.1780,Core i5,11th (Intel),16GB,512GB SSD,2GB,15.6,"97,000 "
Asus VivoBook 15 K513EQ Intel Core i5 1135G7 16GB RAM 512GB SSD 15.6 Inch FHD OLED Display Indie Black Laptop, 33.01.006.1781,Core i5,11th (Intel),16GB,512GB SSD,2GB,15.6,"97,000 "
Asus VivoBook S15 S513EQ Intel Core i5 1135G7 16GB DDR4 512GB SSD 15.6 Inch FHD OLED Display Indie Black Laptop, 33.01.006.1783,Core i7,Not Applicable,16GB,512GB SSD,2GB,15.6,"97,000 "
"Asus VivoBook S15 S513EQ Intel Core i5 1135G7 16GB DDR4, 512GB SSD 15.6 Inch FHD OLED Display Hearty Gold Laptop", 33.01.006.1784,Core i7,11th (Intel),16GB,512GB,2GB,15.6,"97,000 "
"MSI GF63 Thin 11SC Intel Core i7 11800H 16GB RAM, 512GB SSD 15.6 Inch FHD Display Black Gaming Laptop with MSI Essential Backpack", 33.02.033.1285,Core i5,11th (Intel),16GB,512GB SSD,4GB,15.6,"97,000 "
"Acer TravelMate P214-54 Intel Core i7 1255U 8GB RAM, 512GB SSD 14 Inch FHD IPS Display Black Laptop", 33.01.002.1015,Core i7,12th (Intel),8GB,512GB SSD,Shared,14,"98,000 "
Asus ExpertBook B3 Flip B3402FEA Intel Core i5 1135G7 8GB RAM 512GB SSD 14 Inch FHD Touch Display Star Black Laptop #LE1009 (Stylus Pen Included), 33.01.006.1691,Ryzen 5,11th (Intel),8GB,512GB SSD,Shared,14,"100,000 "
Dell Inspiron 15 5510 Intel Core i7 11370H 8GB RAM 512GB SSD 15.6 Inch FHD Display Silver Laptop, 33.01.013.1558,Core i5,11th (Intel),8GB,512GB SSD,Shared,15.6,"101,000 "
Asus ExpertBook L2 Flip L2402FYA AMD Ryzen 5 5625U 8GB RAM 512GB SSD 14 Inch FHD Touch Display Star Black Laptop, 33.01.006.1671,Core i5,Not Applicable,8GB,512GB SSD,Shared,14,"103,000 "
"Asus VivoBook 15X K3504VA Intel Core i5 1335U 16GB RAM, 512GB SSD 15.6 Inch FHD WV Display Cool Silver Laptop", 33.01.006.1793,Core i7,13th (Intel),16GB,512GB SSD,Shared,15.6,"106,500 "
"MSI Cyborg 15 A12UCX Intel Core i5 12450H 8GB RAM, 512GB SSD 15.6 Inch FHD Display Black Gaming Laptop with MSI Essential Backpack", 33.02.033.1284,Ryzen 5,12th (Intel),8GB,512GB SSD,4GB,15.6,"107,000 "
"Asus VivoBook 15X K3504ZA Intel Core i7 1255U 16GB RAM, 512GB SSD 15.6 Inch FHD WV Display Cool Silver Laptop #K3504ZA-BQ075W", 33.01.006.1792,Ryzen 5,12th (Intel),16GB,512GB SSD,Shared,15.6,"107,500 "
Asus VivoBook 16X OLED M1603QA AMD Ryzen 5 5600H 8GB RAM 512GB SSD 16 Inch 4K WQUXGA OLED Display Quiet Blue Laptop, 33.01.006.1738,Core i5,Not Applicable,8GB,512GB SSD,Shared,16,"108,000 "
"Lenovo IdeaPad Slim 5 Light 14ABR8 AMD Ryzen 5 7530U 16GB RAM, 512GB SSD 14 Inch FHD IPS Anti-Glare Display Cloud Grey Laptop", 33.01.200.1140,Ryzen 7,Not Applicable,16GB,512GB SSD,Shared,14,"108,000 "
MSI Commercial 14 H A13MG Intel Core i5 13420H 8GB RAM 1TB SSD 14 Inch FHD+ IPS Display Black Laptop with MSI Essential Backpack, 33.01.033.1286,Apple M1,13th (Intel),8GB,1TB SSD,Shared,14,"108,000 "
"Lenovo IdeaPad Slim 5 Light 14ABR8 AMD Ryzen 7 7730U 16GB RAM, 512GB SSD 14 Inch FHD IPS Anti-Glare Display Cloud Grey Laptop", 33.01.200.1139,Apple M1,Not Applicable,16GB,512GB SSD,Shared,14,"111,500 "
Apple MacBook Air Late 2020 Apple M1 Chip 8GB RAM 256GB SSD 13.3 Inch Retina Display Space Gray MacBook MacBook, 33.03.005.197,Apple M1,Not Applicable,8GB,256GB SSD,Shared,13.3,"112,000 "
Apple MacBook Air Late 2020 Apple M1 Chip 8GB RAM 256GB SSD 13.3 Inch Retina Display Silver MacBook, 33.03.005.198,Core i7,Not Applicable,8GB,256GB SSD,Shared,13.3,"112,000 "
Apple MacBook Air Late 2020 Apple M1 Chip 8GB RAM 256GB SSD 13.3 Inch Retina Display Touch ID Gold MacBook, 33.03.005.199,Core i7,Not Applicable,8GB,256GB SSD,Shared,13.3,"112,000 "
Asus VivoBook 15 X513EP Intel Core i7 1165G7 8GB RAM 512GB SSD 15.6 Inch FHD WV Display Cobalt Blue Laptop, 33.01.006.1665,Core i5,11th (Intel),8GB,512GB SSD,2GB,15.6,"112,000 "
Asus VivoBook 15 X513EP Intel Core i7 1165G7 8GB RAM 512GB SSD 15.6 Inch FHD WV Display Bespoke Black Laptop, 33.01.006.1664,Core i7,11th (Intel),8GB,512GB SSD,2GB,15.6,"112,000 "
Asus ExpertBook B5 Flip B5302FEA Intel Core i5 1135G7 8GB RAM 512GB SSD 13.3 Inch FHD OLED Touch Display Star Black Laptop (Stylus Pen Included), 33.01.006.1693,Core i5,11th (Intel),8GB,512GB SSD,Shared,13.3,"113,000 "
Asus VivoBook Pro 15 K3500PA Intel Core i7 11370H 8GB RAM 512GB SSD 15.6 Inch FHD Display Quiet Blue Laptop, 33.01.006.1415,Core i7,11th (Intel),8GB,512GB SSD,Shared,15.6,"113,500 "
"MSI Cyborg 15 A13UC Intel Core i5 13420H 16GB RAM, 512GB SSD 15.6 Inch FHD Display Black Gaming Laptop with MSI Essential Backpack", 33.02.033.1287,Ryzen 5,13th (Intel),16GB,512GB SSD,4GB,15.6,"113,500 "
ASUS Vivobook 15 X1504VA Intel Core i7 1355U 16GB RAM 512GB SSD 15.6 Inch FHD Display Quiet Blue Laptop, 33.01.006.1761,Core i7,13th (Intel),16GB,512GB SSD,Shared,15.6,"114,000 "
Lenovo Yoga 6 13ABR8 AMD Ryzen 5 7530U 16GB RAM 512GB SSD 13.3 Inch FHD+ WUXGA IPS Touch Display Dark Teal Laptop, 33.03.200.1150,Core i5,Not Applicable,16GB,512GB SSD,Shared,13.3,"114,500 "
Asus VivoBook S15 S513EQ Intel Core i7 1165G7 8GB RAM 512GB SSD 15.6 Inch FHD OLED Display Hearty Gold Laptop, 33.01.006.1538,Core i5,11th (Intel),8GB,512GB SSD,2GB,15.6,"115,500 "
"Asus TUF Gaming F15 FX507ZC4 Intel Core i5 12500H 8GB RAM, 512GB SSD 15.6 Inch FHD Display Mecha Gray Gaming Laptop", 33.02.006.1799,Core i5,12th (Intel),8GB,512GB SSD,4GB,15.6,"115,900 "
Acer Nitro 5 AN515-58-59JP Intel Core i5 12450H 8GB RAM 512GB SSD 15.6 Inch FHD Display Obsidian Black Gaming Laptop, 33.02.002.1033,Core i7,12th (Intel),8GB,512GB SSD,4GB,15.6,"117,000 "
"Lenovo IdeaPad FLEX 5i 14IAU7 Intel Core i5 1235U 16GB RAM, 512GB SSD 14 Inch FHD+ WUXGA IPS Touch Display Storm Grey Laptop", 33.03.200.1126,Core i7,12th (Intel),16GB,512GB SSD,Shared,14,"118,000 "
"HP ProBook 440 G10 Intel Core i7 1355U 8GB RAM, 512GB SSD 14 Inch FHD Display Silver Laptop", 33.01.020.1534,Ryzen 5,13th (Intel),8GB,512GB SSD,Shared,14,"118,500 "
"HP ProBook 450 G10 Intel Core i7 1355U 8GB RAM, 512GB SSD 15.6 Inch FHD IPS Display Silver Laptop", 33.01.020.1535,Core i5,13th (Intel),8GB,512GB SSD,Shared,15.6,"118,500 "
"Lenovo IdeaPad Gaming 3 15ARH7 AMD Ryzen 5 7535HS 8GB RAM, 512GB SSD 15.6 Inch FHD Display Onyx Grey Gaming Laptop", 33.02.200.1154,Core i5,Not Applicable,8GB,512GB SSD,4GB,15.6,"120,500 "
Lenovo IdeaPad Slim 5i Pro 16ITL-6 Intel Core i5 11300H 16GB DDR4 RAM 512GB SSD 16 Inch 2.5K WQXGA IPS Display Storm Grey Laptop, 33.01.200.1004,Core i5,11th (Intel),16GB,512GB SSD,2GB,16,"121,000 "
Gigabyte Gaming G5 MF Intel Core i5 12500H 8GB RAM 512GB SSD 15.6 Inch FHD Display Matte Black Gaming Laptop, 33.02.018.84,Core i5,12th (Intel),8GB,512GB SSD,6GB,15.6,"124,000 "
"Microsoft Surface Laptop Go 3 Intel Core i5 1235U 8GB RAM, 256GB SSD 12.4 Inch PixelSense MultiTouch Display Sage Surface Go Laptop", 33.03.191.391,Ryzen 7,12th (Intel),8GB,256GB SSD,Shared,12.4,"124,000 "
"Asus VivoBook S 14 Flip TP3402VA Intel Core i5 1335U 16GB RAM, 512GB SSD 14 Inch WUXGA Touch Display Quiet Blue Laptop", 33.01.006.1797,Ryzen 5,13th (Intel),16GB,512GB SSD,Shared,14,"124,000 "
Lenovo Yoga 6 13ABR8 AMD Ryzen 7 7730U 16GB RAM 512GB SSD 13.3 Inch FHD+ WUXGA IPS Touch Display Dark Teal Laptop, 33.03.200.1151,Core i5,Not Applicable,16GB,512GB SSD,Shared,13.3,"125,500 "
"Lenovo IdeaPad Pro 5 16ARP8 AMD Ryzen 5 7535HS 16GB RAM, 512GB SSD 16 Inch 2.5K QHD WQXGA Display Arctic Grey Laptop", 33.01.200.1152,Core i7,Not Applicable,16GB,512GB SSD,Shared,16,"125,500 "
MSI Cyborg 15 A12VE Intel Core i5 12450H 16GB RAM 512GB SSD 15.6 Inch FHD Display Black Gaming Laptop, 33.02.033.1251,Core i7,12th (Intel),16GB,512GB SSD,6GB,15.6,"129,500 "
Asus TUF Gaming F15 FX506HE Intel Core i7 11800H 8GB RAM 512GB SSD 15.6 Inch FHD Display Graphite Black Gaming Laptop FX506HE-HN018W, 33.02.006.1800,Ryzen 7,11th (Intel),8GB,512GB SSD,4GB,15.6,"129,900 "
"Asus VivoBook 15X OLED K3504VA Intel Core i7 1360P 16GB RAM, 512GB SSD 15.6 Inch FHD OLED Display Indie Black Laptop", 33.01.006.1770,Core i7,13th (Intel),16GB,512GB SSD,Shared,15.6,"130,500 "
"Lenovo IdeaPad Pro 5 16ARP8 AMD Ryzen 7 7735HS 16GB RAM, 512GB SSD 16 Inch 2.5K QHD WQXGA Display Arctic Grey Laptop", 33.01.200.1153,Core i5,Not Applicable,16GB,512GB SSD,Shared,16,"130,500 "
